stock_code,symbol,name,category,sub_category,reason,avg_turnover_30d_hkd,valid_days
2493,2493.HK,MABWELL-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,10426338.3,43
2495,2495.HK,VOICECOMM,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2140962.45,43
2496,2496.HK,YZYBIO-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
2497,2497.HK,FUJING HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,72839.33,43
2499,2499.HK,FOLANGSI,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,23421.0,43
2500,2500.HK,VENUS MEDTECH-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2066935.36,43
2501,2501.HK,MAIYUE TECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3000673.38,43
2502,2502.HK,JINYUAN HCHEM,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,10714.4,43
2503,2503.HK,ZHONGSHENJIANYE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1034773.31,43
2505,2505.HK,EDA GROUP HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,81841.33,43
2506,2506.HK,XUNFEIHEALTH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,5279544.21,43
2508,2508.HK,SAINT BELLA GP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3685564.32,43
2509,2509.HK,QYUNS-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2076339.67,43
2511,2511.HK,HIGHTIDE-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1383110.14,43
2512,2512.HK,CLOUD FACTORY,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,110314.33,43
2515,2515.HK,TJCD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2149285.32,43
2516,2516.HK,FAR INTL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1182845.32,43
2518,2518.HK,AUTOHOME-S,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,479339.93,43
2519,2519.HK,AUGROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,74232.0,42
2520,2520.HK,SHANXI INSTALL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,251475.33,43
2521,2521.HK,SHENGHUI CLEAN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3483617.46,43
2522,2522.HK,RIMAG GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3708872.67,43
2528,2528.HK,FW FASHION INT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,119476.67,43
2529,2529.HK,HOLLWIN URBAN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,6952.0,42
2530,2530.HK,NUMANS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,299141.33,43
2531,2531.HK,CARLINK TECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,191914.5,43
2535,2535.HK,WK GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2828806.64,42
2536,2536.HK,PALASINO,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,246056.01,43
2539,2539.HK,LEMO SERVICES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,220484.63,43
2540,2540.HK,LESI GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,88579.17,43
2543,2543.HK,DAHON TECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,987248.4,43
2545,2545.HK,ZHONGGAN COMM,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,54300.67,43
2546,2546.HK,ZHIHUI MINING,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,8548681.63,43
2549,2549.HK,CAROTE LTD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,507514.83,43
2550,2550.HK,EASOU TECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2188656.83,43
2551,2551.HK,APT ELECTRONICS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,96098.33,43
2552,2552.HK,HUA MEDICINE-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,7173518.5,43
2555,2555.HK,CHABAIDAO,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,6681192.66,43
2558,2558.HK,JINSHANG BANK,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1675.33,42
2560,2560.HK,CONCH MAT TECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,47437.67,43
2561,2561.HK,VISEN PHARMA-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,957664.42,43
2563,2563.HK,BIOSTAR PHARM-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,36030.93,42
2566,2566.HK,JIUYUAN GENE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,845446.74,43
2567,2567.HK,QINIU,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,405846.99,43
2569,2569.HK,SOFT INTL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,360420.0,43
2570,2570.HK,REFIRE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,14887387.59,43
2571,2571.HK,SAIMO,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,101681.33,42
2573,2573.HK,NEWTREND GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,56366.0,43
2575,2575.HK,XUANZHUBIO-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,8299075.93,43
2576,2576.HK,TAIMEI TECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,7230452.44,43
2581,2581.HK,BENQ HOLDING,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,199841.67,43
2586,2586.HK,DMALL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,10057380.33,43
2592,2592.HK,CLOUDBREAK-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,654423.76,43
2593,2593.HK,HERBS GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,61994.4,43
2596,2596.HK,YIBIN BANK,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,4500.67,43
2597,2597.HK,XUNZHONG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,388450.0,42
2598,2598.HK,LIANLIAN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,4547808.02,43
2605,2605.HK,METALIGHT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,80542.07,43
2608,2608.HK,SUNSHINE 100,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,226.33,42
2613,2613.HK,CONTIOCEAN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,701710.18,42
2619,2619.HK,XJ ELECTRICS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,79184.67,43
2621,2621.HK,SHOUHUI GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,110507.33,43
2623,2623.HK,HK GOLD IND GP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,8194995.7,43
2625,2625.HK,JIANGSU HORIZON,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3179710.05,43
2627,2627.HK,AB&B BIO-TECH-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
2629,2629.HK,MIRXES-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
2630,2630.HK,VIGONVITA-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,4410020.52,43
2632,2632.HK,NEW VISION CO,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3920154.37,43
2633,2633.HK,JACOBSON PHARMA,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,407532.5,43
2649,2649.HK,ALSCO POOLING,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
2651,2651.HK,DAZHONG DENTAL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1639965.56,43
2657,2657.HK,FOREST CABIN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,9952167.97,43
2658,2658.HK,TIANYU SEMI,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3530470.29,43
2660,2660.HK,ZENGAME,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,661066.32,43
2663,2663.HK,KPA-BM HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,331726.67,43
2667,2667.HK,TONGRENTANGCARE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,12408616.87,19
2670,2670.HK,YUNJI,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,7632020.78,43
2671,2671.HK,USAS BUILDING,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,48537.9,42
2677,2677.HK,DISTINCT HEALTH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,279048.9,43
2678,2678.HK,TEXHONG INTL GP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2017897.62,43
2680,2680.HK,INNOVAX HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,127816.0,43
2682,2682.HK,YUN LEE MARINE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,53093.07,43
2683,2683.HK,WAHSUN HANDBAGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,430007.33,43
2691,2691.HK,NANHUA FUTURES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,10053415.76,43
2693,2693.HK,JINYAN KAOLIN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,48523.83,43
2695,2695.HK,IMPRESSION DHP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,155728.0,43
2699,2699.HK,XINMING CHINA,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,96798.69,43
2700,2700.HK,GREEN INTL HLDG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,22100.35,43
2720,2720.HK,RIDGE OUTDOOR,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,816466.62,43
2728,2728.HK,JINTAI ENERGY H,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,29588.05,43
2729,2729.HK,GALAXIS TECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,12344002.11,43
2738,2738.HK,HUAJIN INTL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3509.6,42
2772,2772.HK,ZHONGLIANG HLDG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,172260.23,43
2777,2777.HK,R&F PROPERTIES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,338545.31,43
2778,2778.HK,CHAMPION REIT,Real Estate Investment Trusts,,avg_turnover_30d_below_15m_hkd,5368920.19,43
2779,2779.HK,CH XINHUA EDU,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,102861.33,42
2789,2789.HK,YUANDA CHINA,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,275468.67,43
2798,2798.HK,PER ENERGY,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,168028.33,43
2801,2801.HK,ISHARES CHINA,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,8441589.96,43
2803,2803.HK,PP BEDROCK,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,241089.42,43
2804,2804.HK,PREMIA VIET,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,88214.5,43
2805,2805.HK,CG BS CNASEAN,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,88111.05,42
2806,2806.HK,GX CN CONSUME,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,483733.84,43
2807,2807.HK,GX CN ROBO&AI,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,6270912.1,43
2809,2809.HK,GX CN CLN EN,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,1655313.05,43
2810,2810.HK,PREMIAEMASEAN,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,41217.53,43
2812,2812.HK,SAMSUNGCDGN,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,222173.2,43
2814,2814.HK,SAMSUNG FANG,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,389401.14,42
2815,2815.HK,GX CN LIL GIANT,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,2118374.0,43
2817,2817.HK,PP CGBOND,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,32405.83,42
2818,2818.HK,PANDO BITCOIN,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,23003.32,43
2819,2819.HK,ABF HK IDX ETF,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,743097.98,43
2820,2820.HK,GX CN BIOTECH,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,2219034.12,43
2824,2824.HK,EFUND GOLD MI,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,2039930.36,43
2825,2825.HK,WISECSIHK100ETF,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,495387.2,43
2826,2826.HK,GX CN CLOUD,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,378395.88,42
2827,2827.HK,WISE CSI300 ETF,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,2837074.32,43
2829,2829.HK,ISHARESCGB,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,287406.71,43
2830,2830.HK,CSOP SAUDI,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,9937.63,42
2832,2832.HK,BOSERA STAR50,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,846413.5,43
2834,2834.HK,ISHARESND100,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,8299550.26,43
2835,2835.HK,PHILLIP HKNEWEQ,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,29029.74,43
2836,2836.HK,ISHARES INDIA,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,796542.21,43
2837,2837.HK,GX HS TECH,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,2585960.85,43
2838,2838.HK,HS FCI50 ETF,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,153184.67,43
2839,2839.HK,CAM MSCI A50,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,2398377.04,43
2841,2841.HK,GX CN MEDTECH,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,123428.13,42
2843,2843.HK,AMUNDI A50,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,5806.67,42
2845,2845.HK,GX CN EV BATT,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,4114269.16,43
2846,2846.HK,ISHARESCSI300,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,6511808.11,43
2848,2848.HK,TRMSCIKOREA,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,2328462.92,43
2863,2863.HK,GOLDEN FAITH GP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,10926480.64,43
2866,2866.HK,COSCO SHIP DEV,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,12714082.89,43
2869,2869.HK,GREENTOWN SER,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,13542731.97,43
2877,2877.HK,SHINEWAY PHARM,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,6900138.31,43
2878,2878.HK,SOLOMON SYSTECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,709928.16,43
2880,2880.HK,LIAONING PORT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2355952.83,43
2881,2881.HK,WUHAN YOUJI,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,124690.33,42
2882,2882.HK,3DG HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,13414.19,42
2885,2885.HK,PEIPORT HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,129455.33,43
2886,2886.HK,BINHAI INV,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,138281.47,43
2892,2892.HK,MILLION CITIES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,4830.0,42
2898,2898.HK,SUNHO BIO-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
2900,2900.HK,LVJI TECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,15957.6,1
2969,2969.HK,GLOBAL BIO-OLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,41831.35,24
2971,2971.HK,CN ECOTOUR-OLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,24679.61,24
2974,2974.HK,ARTGO HOLD-OLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,139875.89,21
2975,2975.HK,YOUZAN-OLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2393924.16,21
2976,2976.HK,MEXAN-OLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,132749.47,19
2977,2977.HK,YUANHENGGAS-OLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,20344.37,19
2979,2979.HK,HAOSEN FINT-OLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,564866.67,18
2983,2983.HK,HESAI-W-OLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1205759.8,1
2986,2986.HK,HUISHENG I-OLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,268919.58,15
2987,2987.HK,MOG DIGITEC RTS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,47580.0,1
2988,2988.HK,GREEN LEAD-OLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3840.35,13
2990,2990.HK,DT CAPITAL,Equity,Investment Companies,avg_turnover_30d_below_15m_hkd,11265.3,10
2993,2993.HK,IMPERIUM T RTS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,33857.5,1
2995,2995.HK,ARTINI HLDG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,21034.67,9
3001,3001.HK,PP CNUSDPROP,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,83058.19,43
3003,3003.HK,CSOP MSCI A 50,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,3991975.37,43
3004,3004.HK,CSOP VIETNAM30,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,26287.93,43
3005,3005.HK,X CSOPCSI500,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,435497.2,43
3006,3006.HK,A GX AI TECH,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,204744.75,43
3007,3007.HK,TR MSCI CHINA A,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,113.83,42
3008,3008.HK,BOS HSK BTC,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,888794.73,43
3009,3009.HK,BOS HSK ETH,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,549039.26,43
3011,3011.HK,A CICC USD,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,3422109.39,43
3012,3012.HK,AMUNDI HK35,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,23481.0,42
3015,3015.HK,X TRNIFTY50,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,3491.58,42
3020,3020.HK,X TRMSCIUSA,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,313741.0,43
3024,3024.HK,WISE SSE50ETF,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,26737.07,43
3029,3029.HK,GX HS ESG,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,11446.78,43
3030,3030.HK,CSOP GOLD,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,412434.19,43
3031,3031.HK,FG HS HIGHDIV,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,839344.64,43
3034,3034.HK,CSOP NASDAQ100,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,317128.62,43
3036,3036.HK,TRMSCITAIWAN,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,119895.42,43
3037,3037.HK,CSOP HSI ETF,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,2129003.44,43
3038,3038.HK,HS ALOWCARBON,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,251590.94,42
3039,3039.HK,EFUNDHSIESG,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,1109736.6,43
3040,3040.HK,GX MSCI CHINA,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,734967.9,43
3041,3041.HK,GX CN PB BOND,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,4062.4,42
3042,3042.HK,CAM BTC,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,3227430.16,43
3046,3046.HK,CAM ETH,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,1809897.17,43
3047,3047.HK,F SSIFIRONORE,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,209680.41,43
3050,3050.HK,GX CN GL LEADER,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,454534.26,43
3053,3053.HK,A CSOP HKD MM,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,2857315.14,43
3056,3056.HK,A PANDO INNO,Exchange Traded Products,Exchange Traded Funds,avg_turnover_30d_below_15m_hkd,314903.29,43
