stock_code,symbol,name,category,sub_category,currency
2595,2595.HK,GENFLEET-B,Equity,Equity Securities (Main Board),HKD
2596,2596.HK,YIBIN BANK,Equity,Equity Securities (Main Board),HKD
2597,2597.HK,XUNZHONG,Equity,Equity Securities (Main Board),HKD
2598,2598.HK,LIANLIAN,Equity,Equity Securities (Main Board),HKD
2600,2600.HK,CHALCO,Equity,Equity Securities (Main Board),HKD
2601,2601.HK,CPIC,Equity,Equity Securities (Main Board),HKD
2602,2602.HK,ONEWO,Equity,Equity Securities (Main Board),HKD
2603,2603.HK,JIHONG CO,Equity,Equity Securities (Main Board),HKD
2605,2605.HK,METALIGHT,Equity,Equity Securities (Main Board),HKD
2607,2607.HK,SH PHARMA,Equity,Equity Securities (Main Board),HKD
2608,2608.HK,SUNSHINE 100,Equity,Equity Securities (Main Board),HKD
2609,2609.HK,BAYZED HEALTH,Equity,Equity Securities (Main Board),HKD
2610,2610.HK,NANSHAN AL INTL,Equity,Equity Securities (Main Board),HKD
2611,2611.HK,GTHT,Equity,Equity Securities (Main Board),HKD
2613,2613.HK,CONTIOCEAN,Equity,Equity Securities (Main Board),HKD
2616,2616.HK,CSTONE PHARMA-B,Equity,Equity Securities (Main Board),HKD
2617,2617.HK,TRANSTHERA-B,Equity,Equity Securities (Main Board),HKD
2618,2618.HK,JD LOGISTICS,Equity,Equity Securities (Main Board),HKD
2619,2619.HK,XJ ELECTRICS,Equity,Equity Securities (Main Board),HKD
2621,2621.HK,SHOUHUI GROUP,Equity,Equity Securities (Main Board),HKD
2623,2623.HK,HK GOLD IND GP,Equity,Equity Securities (Main Board),HKD
2625,2625.HK,JIANGSU HORIZON,Equity,Equity Securities (Main Board),HKD
2627,2627.HK,AB&B BIO-TECH-B,Equity,Equity Securities (Main Board),HKD
2628,2628.HK,CHINA LIFE,Equity,Equity Securities (Main Board),HKD
2629,2629.HK,MIRXES-B,Equity,Equity Securities (Main Board),HKD
2630,2630.HK,VIGONVITA-B,Equity,Equity Securities (Main Board),HKD
2631,2631.HK,SICC,Equity,Equity Securities (Main Board),HKD
2632,2632.HK,NEW VISION CO,Equity,Equity Securities (Main Board),HKD
2633,2633.HK,JACOBSON PHARMA,Equity,Equity Securities (Main Board),HKD
2635,2635.HK,NUOBIKAN,Equity,Equity Securities (Main Board),HKD
2637,2637.HK,HAIXI PHARMA,Equity,Equity Securities (Main Board),HKD
2638,2638.HK,HKELECTRIC-SS,Equity,Equity Securities (Main Board),HKD
2643,2643.HK,CAOCAO INC,Equity,Equity Securities (Main Board),HKD
2648,2648.HK,ANJOY FOOD,Equity,Equity Securities (Main Board),HKD
2649,2649.HK,ALSCO POOLING,Equity,Equity Securities (Main Board),HKD
2650,2650.HK,ZHIDA TECH,Equity,Equity Securities (Main Board),HKD
2651,2651.HK,DAZHONG DENTAL,Equity,Equity Securities (Main Board),HKD
2652,2652.HK,CF PHARMT-100,Equity,Equity Securities (Main Board),HKD
2655,2655.HK,GUOXIA TECH,Equity,Equity Securities (Main Board),HKD
2656,2656.HK,160 HEALTH,Equity,Equity Securities (Main Board),HKD
2657,2657.HK,FOREST CABIN,Equity,Equity Securities (Main Board),HKD
2658,2658.HK,TIANYU SEMI,Equity,Equity Securities (Main Board),HKD
2659,2659.HK,BAO PHARMA-B,Equity,Equity Securities (Main Board),HKD
2660,2660.HK,ZENGAME,Equity,Equity Securities (Main Board),HKD
2661,2661.HK,QINGSONG HEALTH,Equity,Equity Securities (Main Board),HKD
2663,2663.HK,KPA-BM HLDGS,Equity,Equity Securities (Main Board),HKD
2665,2665.HK,SEYOND,Equity,Equity Securities (Main Board),HKD
2666,2666.HK,UNI MEDICAL,Equity,Equity Securities (Main Board),HKD
2667,2667.HK,TONGRENTANGCARE,Equity,Equity Securities (Main Board),HKD
2668,2668.HK,PAK TAK INT'L,Equity,Equity Securities (Main Board),HKD
2669,2669.HK,CHINA OVS PPT,Equity,Equity Securities (Main Board),HKD
2670,2670.HK,YUNJI,Equity,Equity Securities (Main Board),HKD
2671,2671.HK,USAS BUILDING,Equity,Equity Securities (Main Board),HKD
2672,2672.HK,BAIGE DIGITAL,Equity,Equity Securities (Main Board),HKD
2675,2675.HK,EDGE MEDICAL-B,Equity,Equity Securities (Main Board),HKD
2676,2676.HK,NOVOSENSE,Equity,Equity Securities (Main Board),HKD
2677,2677.HK,DISTINCT HEALTH,Equity,Equity Securities (Main Board),HKD
2678,2678.HK,TEXHONG INTL GP,Equity,Equity Securities (Main Board),HKD
2680,2680.HK,INNOVAX HLDGS,Equity,Equity Securities (Main Board),HKD
2682,2682.HK,YUN LEE MARINE,Equity,Equity Securities (Main Board),HKD
2683,2683.HK,WAHSUN HANDBAGS,Equity,Equity Securities (Main Board),HKD
2685,2685.HK,QUANTGROUP,Equity,Equity Securities (Main Board),HKD
2687,2687.HK,ABLE DIGITAL,Equity,Equity Securities (Main Board),HKD
2688,2688.HK,ENN ENERGY,Equity,Equity Securities (Main Board),HKD
2689,2689.HK,ND PAPER,Equity,Equity Securities (Main Board),HKD
2691,2691.HK,NANHUA FUTURES,Equity,Equity Securities (Main Board),HKD
2692,2692.HK,ZHAOWEI,Equity,Equity Securities (Main Board),HKD
2693,2693.HK,JINYAN KAOLIN,Equity,Equity Securities (Main Board),HKD
2695,2695.HK,IMPRESSION DHP,Equity,Equity Securities (Main Board),HKD
2696,2696.HK,HENLIUS,Equity,Equity Securities (Main Board),HKD
2697,2697.HK,TH MEDICAL-B,Equity,Equity Securities (Main Board),HKD
2698,2698.HK,SOFTCARE,Equity,Equity Securities (Main Board),HKD
2699,2699.HK,XINMING CHINA,Equity,Equity Securities (Main Board),HKD
2700,2700.HK,GREEN INTL HLDG,Equity,Equity Securities (Main Board),HKD
2701,2701.HK,NSING TECH,Equity,Equity Securities (Main Board),HKD
2706,2706.HK,HAIZHI TECH GP,Equity,Equity Securities (Main Board),HKD
2714,2714.HK,MUYUAN,Equity,Equity Securities (Main Board),HKD
2715,2715.HK,ESTUN,Equity,Equity Securities (Main Board),HKD
2718,2718.HK,MININGLAMP-W,Equity,Equity Securities (Main Board),HKD
2720,2720.HK,RIDGE OUTDOOR,Equity,Equity Securities (Main Board),HKD
2722,2722.HK,CHONGQING M&E,Equity,Equity Securities (Main Board),HKD
2723,2723.HK,DEEPZERO,Equity,Equity Securities (Main Board),HKD
2726,2726.HK,EPIWORLD,Equity,Equity Securities (Main Board),HKD
2727,2727.HK,SH ELECTRIC,Equity,Equity Securities (Main Board),HKD
2728,2728.HK,JINTAI ENERGY H,Equity,Equity Securities (Main Board),HKD
2729,2729.HK,GALAXIS TECH,Equity,Equity Securities (Main Board),HKD
2738,2738.HK,HUAJIN INTL,Equity,Equity Securities (Main Board),HKD
2768,2768.HK,GON TECHNOLOGY,Equity,Equity Securities (Main Board),HKD
2772,2772.HK,ZHONGLIANG HLDG,Equity,Equity Securities (Main Board),HKD
2777,2777.HK,R&F PROPERTIES,Equity,Equity Securities (Main Board),HKD
2778,2778.HK,CHAMPION REIT,Real Estate Investment Trusts,,HKD
2779,2779.HK,CH XINHUA EDU,Equity,Equity Securities (Main Board),HKD
2788,2788.HK,CHUANGXIN IND,Equity,Equity Securities (Main Board),HKD
2789,2789.HK,YUANDA CHINA,Equity,Equity Securities (Main Board),HKD
2797,2797.HK,QIYUNSHAN FOOD,Equity,Equity Securities (Main Board),HKD
2798,2798.HK,PER ENERGY,Equity,Equity Securities (Main Board),HKD
2799,2799.HK,CITIC FAMC,Equity,Equity Securities (Main Board),HKD
2800,2800.HK,TRACKER FUND,Exchange Traded Products,Exchange Traded Funds,HKD
2801,2801.HK,ISHARES CHINA,Exchange Traded Products,Exchange Traded Funds,HKD
2802,2802.HK,A CSOP HSCEICC,Exchange Traded Products,Exchange Traded Funds,HKD
2803,2803.HK,PP BEDROCK,Exchange Traded Products,Exchange Traded Funds,HKD
2804,2804.HK,PREMIA VIET,Exchange Traded Products,Exchange Traded Funds,HKD
2805,2805.HK,CG BS CNASEAN,Exchange Traded Products,Exchange Traded Funds,HKD
2806,2806.HK,GX CN CONSUME,Exchange Traded Products,Exchange Traded Funds,HKD
2807,2807.HK,GX CN ROBO&AI,Exchange Traded Products,Exchange Traded Funds,HKD
2809,2809.HK,GX CN CLN EN,Exchange Traded Products,Exchange Traded Funds,HKD
2810,2810.HK,PREMIAEMASEAN,Exchange Traded Products,Exchange Traded Funds,HKD
2812,2812.HK,SAMSUNGCDGN,Exchange Traded Products,Exchange Traded Funds,HKD
2814,2814.HK,SAMSUNG FANG,Exchange Traded Products,Exchange Traded Funds,HKD
2815,2815.HK,GX CN LIL GIANT,Exchange Traded Products,Exchange Traded Funds,HKD
2817,2817.HK,PP CGBOND,Exchange Traded Products,Exchange Traded Funds,HKD
2818,2818.HK,PANDO BITCOIN,Exchange Traded Products,Exchange Traded Funds,HKD
2819,2819.HK,ABF HK IDX ETF,Exchange Traded Products,Exchange Traded Funds,HKD
2820,2820.HK,GX CN BIOTECH,Exchange Traded Products,Exchange Traded Funds,HKD
2822,2822.HK,CSOP A50 ETF,Exchange Traded Products,Exchange Traded Funds,HKD
2823,2823.HK,ISHARES A50,Exchange Traded Products,Exchange Traded Funds,HKD
2824,2824.HK,EFUND GOLD MI,Exchange Traded Products,Exchange Traded Funds,HKD
2825,2825.HK,WISECSIHK100ETF,Exchange Traded Products,Exchange Traded Funds,HKD
2826,2826.HK,GX CN CLOUD,Exchange Traded Products,Exchange Traded Funds,HKD
2827,2827.HK,WISE CSI300 ETF,Exchange Traded Products,Exchange Traded Funds,HKD
2828,2828.HK,HSCEI ETF,Exchange Traded Products,Exchange Traded Funds,HKD
2829,2829.HK,ISHARESCGB,Exchange Traded Products,Exchange Traded Funds,HKD
2830,2830.HK,CSOP SAUDI,Exchange Traded Products,Exchange Traded Funds,HKD
2832,2832.HK,BOSERA STAR50,Exchange Traded Products,Exchange Traded Funds,HKD
2834,2834.HK,ISHARESND100,Exchange Traded Products,Exchange Traded Funds,HKD
2835,2835.HK,PHILLIP HKNEWEQ,Exchange Traded Products,Exchange Traded Funds,HKD
2836,2836.HK,ISHARES INDIA,Exchange Traded Products,Exchange Traded Funds,HKD
2837,2837.HK,GX HS TECH,Exchange Traded Products,Exchange Traded Funds,HKD
2838,2838.HK,HS FCI50 ETF,Exchange Traded Products,Exchange Traded Funds,HKD
2839,2839.HK,CAM MSCI A50,Exchange Traded Products,Exchange Traded Funds,HKD
2840,2840.HK,SPDR GOLD TRT,Exchange Traded Products,Exchange Traded Funds,HKD
2841,2841.HK,GX CN MEDTECH,Exchange Traded Products,Exchange Traded Funds,HKD
2843,2843.HK,AMUNDI A50,Exchange Traded Products,Exchange Traded Funds,HKD
2845,2845.HK,GX CN EV BATT,Exchange Traded Products,Exchange Traded Funds,HKD
2846,2846.HK,ISHARESCSI300,Exchange Traded Products,Exchange Traded Funds,HKD
2848,2848.HK,TRMSCIKOREA,Exchange Traded Products,Exchange Traded Funds,HKD
2858,2858.HK,YIXIN,Equity,Equity Securities (Main Board),HKD
2863,2863.HK,GOLDEN FAITH GP,Equity,Equity Securities (Main Board),HKD
2865,2865.HK,DRINDA,Equity,Equity Securities (Main Board),HKD
2866,2866.HK,COSCO SHIP DEV,Equity,Equity Securities (Main Board),HKD
2869,2869.HK,GREENTOWN SER,Equity,Equity Securities (Main Board),HKD
2877,2877.HK,SHINEWAY PHARM,Equity,Equity Securities (Main Board),HKD
2878,2878.HK,SOLOMON SYSTECH,Equity,Equity Securities (Main Board),HKD
2880,2880.HK,LIAONING PORT,Equity,Equity Securities (Main Board),HKD
2881,2881.HK,WUHAN YOUJI,Equity,Equity Securities (Main Board),HKD
2882,2882.HK,3DG HOLDINGS,Equity,Equity Securities (Main Board),HKD
2883,2883.HK,CHINA OILFIELD,Equity,Equity Securities (Main Board),HKD
2885,2885.HK,PEIPORT HOLD,Equity,Equity Securities (Main Board),HKD
2886,2886.HK,BINHAI INV,Equity,Equity Securities (Main Board),HKD
2888,2888.HK,STANCHART,Equity,Equity Securities (Main Board),HKD
2889,2889.HK,PATEO,Equity,Equity Securities (Main Board),HKD
2892,2892.HK,MILLION CITIES,Equity,Equity Securities (Main Board),HKD
2898,2898.HK,SUNHO BIO-B,Equity,Equity Securities (Main Board),HKD
2899,2899.HK,ZIJIN MINING,Equity,Equity Securities (Main Board),HKD
2900,2900.HK,LVJI TECH,Equity,Equity Securities (Main Board),HKD
2969,2969.HK,GLOBAL BIO-OLD,Equity,Equity Securities (Main Board),HKD
2971,2971.HK,CN ECOTOUR-OLD,Equity,Equity Securities (Main Board),HKD
2974,2974.HK,ARTGO HOLD-OLD,Equity,Equity Securities (Main Board),HKD
2975,2975.HK,YOUZAN-OLD,Equity,Equity Securities (Main Board),HKD
2976,2976.HK,MEXAN-OLD,Equity,Equity Securities (Main Board),HKD
2977,2977.HK,YUANHENGGAS-OLD,Equity,Equity Securities (Main Board),HKD
2979,2979.HK,HAOSEN FINT-OLD,Equity,Equity Securities (Main Board),HKD
2983,2983.HK,HESAI-W-OLD,Equity,Equity Securities (Main Board),HKD
2986,2986.HK,HUISHENG I-OLD,Equity,Equity Securities (Main Board),HKD
2987,2987.HK,MOG DIGITEC RTS,Equity,Equity Securities (Main Board),HKD
2988,2988.HK,GREEN LEAD-OLD,Equity,Equity Securities (Main Board),HKD
2989,2989.HK,CF PHARMT-500,Equity,Equity Securities (Main Board),HKD
2990,2990.HK,DT CAPITAL,Equity,Investment Companies,HKD
2991,2991.HK,POLY XVERSE IT,Equity,Equity Securities (Main Board),HKD
2993,2993.HK,IMPERIUM T RTS,Equity,Equity Securities (Main Board),HKD
2994,2994.HK,GW TERROIR-50K,Equity,Equity Securities (Main Board),HKD
2995,2995.HK,ARTINI HLDG,Equity,Equity Securities (Main Board),HKD
2997,2997.HK,TSUGAMI CHI-1K,Equity,Equity Securities (Main Board),HKD
3001,3001.HK,PP CNUSDPROP,Exchange Traded Products,Exchange Traded Funds,HKD
3003,3003.HK,CSOP MSCI A 50,Exchange Traded Products,Exchange Traded Funds,HKD
3004,3004.HK,CSOP VIETNAM30,Exchange Traded Products,Exchange Traded Funds,HKD
3005,3005.HK,X CSOPCSI500,Exchange Traded Products,Exchange Traded Funds,HKD
3006,3006.HK,A GX AI TECH,Exchange Traded Products,Exchange Traded Funds,HKD
3007,3007.HK,TR MSCI CHINA A,Exchange Traded Products,Exchange Traded Funds,HKD
3008,3008.HK,BOS HSK BTC,Exchange Traded Products,Exchange Traded Funds,HKD
3009,3009.HK,BOS HSK ETH,Exchange Traded Products,Exchange Traded Funds,HKD
3010,3010.HK,ISHARES AXJ,Exchange Traded Products,Exchange Traded Funds,HKD
3011,3011.HK,A CICC USD,Exchange Traded Products,Exchange Traded Funds,HKD
3012,3012.HK,AMUNDI HK35,Exchange Traded Products,Exchange Traded Funds,HKD
3015,3015.HK,X TRNIFTY50,Exchange Traded Products,Exchange Traded Funds,HKD
3020,3020.HK,X TRMSCIUSA,Exchange Traded Products,Exchange Traded Funds,HKD
3024,3024.HK,WISE SSE50ETF,Exchange Traded Products,Exchange Traded Funds,HKD
3029,3029.HK,GX HS ESG,Exchange Traded Products,Exchange Traded Funds,HKD
3030,3030.HK,CSOP GOLD,Exchange Traded Products,Exchange Traded Funds,HKD
3031,3031.HK,FG HS HIGHDIV,Exchange Traded Products,Exchange Traded Funds,HKD
3032,3032.HK,HSTECH ETF,Exchange Traded Products,Exchange Traded Funds,HKD
3033,3033.HK,CSOP HS TECH,Exchange Traded Products,Exchange Traded Funds,HKD
3034,3034.HK,CSOP NASDAQ100,Exchange Traded Products,Exchange Traded Funds,HKD
3036,3036.HK,TRMSCITAIWAN,Exchange Traded Products,Exchange Traded Funds,HKD
3037,3037.HK,CSOP HSI ETF,Exchange Traded Products,Exchange Traded Funds,HKD
3038,3038.HK,HS ALOWCARBON,Exchange Traded Products,Exchange Traded Funds,HKD
3039,3039.HK,EFUNDHSIESG,Exchange Traded Products,Exchange Traded Funds,HKD
3040,3040.HK,GX MSCI CHINA,Exchange Traded Products,Exchange Traded Funds,HKD
3041,3041.HK,GX CN PB BOND,Exchange Traded Products,Exchange Traded Funds,HKD
3042,3042.HK,CAM BTC,Exchange Traded Products,Exchange Traded Funds,HKD
3046,3046.HK,CAM ETH,Exchange Traded Products,Exchange Traded Funds,HKD
3047,3047.HK,F SSIFIRONORE,Exchange Traded Products,Exchange Traded Funds,HKD
3050,3050.HK,GX CN GL LEADER,Exchange Traded Products,Exchange Traded Funds,HKD
3053,3053.HK,A CSOP HKD MM,Exchange Traded Products,Exchange Traded Funds,HKD
3056,3056.HK,A PANDO INNO,Exchange Traded Products,Exchange Traded Funds,HKD
3059,3059.HK,GX AGREENBOND,Exchange Traded Products,Exchange Traded Funds,HKD
3064,3064.HK,GX APAC,Exchange Traded Products,Exchange Traded Funds,HKD
3066,3066.HK,FA CSOP BTC,Exchange Traded Products,Exchange Traded Funds,HKD
3067,3067.HK,ISHARESHSTECH,Exchange Traded Products,Exchange Traded Funds,HKD
3068,3068.HK,FA CSOP ETH,Exchange Traded Products,Exchange Traded Funds,HKD
3069,3069.HK,CAM HSBIOTECH,Exchange Traded Products,Exchange Traded Funds,HKD
3070,3070.HK,PING AN HKDIV,Exchange Traded Products,Exchange Traded Funds,HKD
3071,3071.HK,A CICC HKD,Exchange Traded Products,Exchange Traded Funds,HKD
3074,3074.HK,ISHARESMSCITW,Exchange Traded Products,Exchange Traded Funds,HKD
3075,3075.HK,GX ASUSD BOND,Exchange Traded Products,Exchange Traded Funds,HKD
3076,3076.HK,FB TW SEMICON,Exchange Traded Products,Exchange Traded Funds,HKD
3077,3077.HK,PREMIA UST,Exchange Traded Products,Exchange Traded Funds,HKD
3081,3081.HK,VALUEGOLD ETF,Exchange Traded Products,Exchange Traded Funds,HKD
3084,3084.HK,A GX INDIA,Exchange Traded Products,Exchange Traded Funds,HKD
3085,3085.HK,PANDO ETH,Exchange Traded Products,Exchange Traded Funds,HKD
3086,3086.HK,CAM NASDAQ100,Exchange Traded Products,Exchange Traded Funds,HKD
3087,3087.HK,X TRVIET,Exchange Traded Products,Exchange Traded Funds,HKD
3088,3088.HK,CAM HS TECH,Exchange Traded Products,Exchange Traded Funds,HKD
3096,3096.HK,A CSOP USD MM,Exchange Traded Products,Exchange Traded Funds,HKD
3097,3097.HK,F GX OIL,Exchange Traded Products,Exchange Traded Funds,HKD
3101,3101.HK,CSOP A500,Exchange Traded Products,Exchange Traded Funds,HKD
3102,3102.HK,ICBCU KS KWEB,Exchange Traded Products,Exchange Traded Funds,HKD
3104,3104.HK,A GX EM ASIA,Exchange Traded Products,Exchange Traded Funds,HKD
3108,3108.HK,HGI ESGLEADER,Exchange Traded Products,Exchange Traded Funds,HKD
3109,3109.HK,CSOP STAR 50,Exchange Traded Products,Exchange Traded Funds,HKD
3110,3110.HK,GX HS HIGHDIV,Exchange Traded Products,Exchange Traded Funds,HKD
3111,3111.HK,EFUNDMSCIA50,Exchange Traded Products,Exchange Traded Funds,HKD
3112,3112.HK,A PANDO BLKC,Exchange Traded Products,Exchange Traded Funds,HKD
3115,3115.HK,ISHARESHSI,Exchange Traded Products,Exchange Traded Funds,HKD
3116,3116.HK,GX AP HIGH DIV,Exchange Traded Products,Exchange Traded Funds,HKD
3118,3118.HK,HGI MSCI CN A,Exchange Traded Products,Exchange Traded Funds,HKD
3119,3119.HK,GX ASIA SEMICON,Exchange Traded Products,Exchange Traded Funds,HKD
3121,3121.HK,CSOP KOSPI,Exchange Traded Products,Exchange Traded Funds,HKD
3122,3122.HK,A CSOP RMB MM,Exchange Traded Products,Exchange Traded Funds,HKD
3128,3128.HK,HS AINDTOPETF,Exchange Traded Products,Exchange Traded Funds,HKD
3129,3129.HK,BOCGBACLIMATE,Exchange Traded Products,Exchange Traded Funds,HKD
3132,3132.HK,SAMSUNG SEMICON,Exchange Traded Products,Exchange Traded Funds,HKD
3133,3133.HK,CSOP CSI300,Exchange Traded Products,Exchange Traded Funds,HKD
3134,3134.HK,CSOP CSI PV,Exchange Traded Products,Exchange Traded Funds,HKD
3135,3135.HK,FA SAMSUNG BTC,Exchange Traded Products,Exchange Traded Funds,HKD
3136,3136.HK,HSI ESG ETF,Exchange Traded Products,Exchange Traded Funds,HKD
3137,3137.HK,A GX USD MM,Exchange Traded Products,Exchange Traded Funds,HKD
3139,3139.HK,A GX EV ROBOT,Exchange Traded Products,Exchange Traded Funds,HKD
3140,3140.HK,CAM HKUS AI,Exchange Traded Products,Exchange Traded Funds,HKD
3141,3141.HK,CAM ASIA IGB,Exchange Traded Products,Exchange Traded Funds,HKD
3145,3145.HK,CAM ASIA HIGHDV,Exchange Traded Products,Exchange Traded Funds,HKD
3146,3146.HK,CAM 20 UST,Exchange Traded Products,Exchange Traded Funds,HKD
3147,3147.HK,X CSOPCHINEXT,Exchange Traded Products,Exchange Traded Funds,HKD
3150,3150.HK,GX JP GL LEADER,Exchange Traded Products,Exchange Traded Funds,HKD
3151,3151.HK,PREMIA STAR50,Exchange Traded Products,Exchange Traded Funds,HKD
3152,3152.HK,A BOS HKD MM,Exchange Traded Products,Exchange Traded Funds,HKD
3153,3153.HK,CSOP NIKKEI225,Exchange Traded Products,Exchange Traded Funds,HKD
3156,3156.HK,BOS 20 UST,Exchange Traded Products,Exchange Traded Funds,HKD
3158,3158.HK,GX KPOP CULTURE,Exchange Traded Products,Exchange Traded Funds,HKD
3160,3160.HK,CAM JAPAN HDG,Exchange Traded Products,Exchange Traded Funds,HKD
3161,3161.HK,A CAM RMB MM,Exchange Traded Products,Exchange Traded Funds,HKD
3165,3165.HK,CAM EU QLTY HDG,Exchange Traded Products,Exchange Traded Funds,HKD
3167,3167.HK,ICBCCSOPCHINA,Exchange Traded Products,Exchange Traded Funds,HKD
3169,3169.HK,HGI G2 TECH 50,Exchange Traded Products,Exchange Traded Funds,HKD
3170,3170.HK,HS GOLD ETF,Exchange Traded Products,Exchange Traded Funds,HKD
3171,3171.HK,A SS BLOCKCHAIN,Exchange Traded Products,Exchange Traded Funds,HKD
3173,3173.HK,PP CN NEWECON,Exchange Traded Products,Exchange Traded Funds,HKD
3174,3174.HK,CSOP HSBIOTECH,Exchange Traded Products,Exchange Traded Funds,HKD
3175,3175.HK,F SAMSUNG OIL,Exchange Traded Products,Exchange Traded Funds,HKD
3176,3176.HK,A TK USD MM,Exchange Traded Products,Exchange Traded Funds,HKD
3179,3179.HK,HGI ETH,Exchange Traded Products,Exchange Traded Funds,HKD
3181,3181.HK,PREMIAASIATEC,Exchange Traded Products,Exchange Traded Funds,HKD
3182,3182.HK,WISE NEWECONESG,Exchange Traded Products,Exchange Traded Funds,HKD
3184,3184.HK,GX INDIA TOP 10,Exchange Traded Products,Exchange Traded Funds,HKD
3185,3185.HK,GX FINTECH,Exchange Traded Products,Exchange Traded Funds,HKD
3186,3186.HK,EFUND BIOPHAR,Exchange Traded Products,Exchange Traded Funds,HKD
3187,3187.HK,SAMSUNG REITS,Exchange Traded Products,Exchange Traded Funds,HKD
3188,3188.HK,CAM CSI300,Exchange Traded Products,Exchange Traded Funds,HKD
3189,3189.HK,EFUND LIQUOR,Exchange Traded Products,Exchange Traded Funds,HKD
3190,3190.HK,FB SSH HIGH DIV,Exchange Traded Products,Exchange Traded Funds,HKD
3191,3191.HK,GX CN SEMICON,Exchange Traded Products,Exchange Traded Funds,HKD
3192,3192.HK,A BOS RMB MM,Exchange Traded Products,Exchange Traded Funds,HKD
3193,3193.HK,CSOP CSI 5G,Exchange Traded Products,Exchange Traded Funds,HKD
3195,3195.HK,HS S&P500,Exchange Traded Products,Exchange Traded Funds,HKD
3196,3196.HK,A BOS USD MM,Exchange Traded Products,Exchange Traded Funds,HKD
3199,3199.HK,ICBCCSOP CGPB,Exchange Traded Products,Exchange Traded Funds,HKD
3200,3200.HK,HANS CNC,Equity,Equity Securities (Main Board),HKD
